克	13538
端	13411
词	13359
赚	13234
懂	13228
音	13144
狗	13144
派	13139
猫	13110
双	13109
谈	13021
吹	12962
卷	12933
集	12754
数	12709
力	12641
周	12533
指	12509
穿	12496
骂	12463
店	12456
肉	12440
门	12375
子	12345
方	12310
应	12244
区	12137
帮	12128
共	12098
美	12061
改	12000
未	11983
住	11951
笑	11929
掉	11927
杀	11883
早	11850
白	11835
刀	11823
唱	11814
装	11759
投	11739
场	11591
层	11507
边	11426
代	11388
脸	11229
喷	11218
女	11210
求	11027
呗	11027
金	11023
马	11005
路	10999
粉	10939
除	10900
行	10896
菜	10883
据	10864
够	10802
坑	10791
生	10761
贴	10734
男	10678
较	10442
反	10371
病	10365
班	10330
云	10329
曰	10193
期	10094
注	10084
坐	10030
经	10029
贵	10012
挂	9946
变	9939
牛	9921
届	9855
页	9833
机	9827
倒	9771
事	9647
硬	9577
教	9531
活	9527
部	9511
片	9501
圈	9401
交	9371
仍	9326
风	9325
咱	9253
火	9223
文	9194
推	9194
半	9111
聊	9092
套	9092
哎	9089
亦	8964
热	8936
六	8918
记	8889
借	8887
单	8872
收	8835
抢	8787
鱼	8781
重	8778
梦	8773
两	8758
心	8675
跳	8666
混	8627
项	8584
率	8543
斤	8515
错	8485
信	8463
令	8429
血	8419
腿	8406
报	8386
皆	8300
接	8265
儿	8247
达	8191
红	8144
段	8103
口	8086
药	8084
取	8078
饭	8069
破	8063
哥	8058
管	8026
招	7919
含	7904
另	7881
界	7865
网	7843
入	7837
搜	7796
库	7779
史	7778
满	7748
怪	7743
国	7734
哭	7722
慢	7642
君	7635
补	7609
假	7592
费	7577
旧	7556
调	7538
抄	7530
唉	7494
需	7490
星	7482
盘	7467
蛮	7449
台	7442
李	7432
故	7420
待	7378
乱	7364
踢	7340
油	7333
歌	7313
锅	7292
弱	7282
翻	7234
章	7226
配	7207
诗	7161
盐	7146
队	7134
呆	7130
短	7089
笔	7085
树	7024
查	6965
传	6964
牌	6958
弹	6949
琴	6916
追	6861
咋	6828
哪	6752
件	6713
冲	6711
挑	6700
茶	6700
抓	6697
归	6672
糖	6672
皮	6670
份	6669
留	6644
远	6604
敢	6536
票	6506
省	6481
梗	6467
轻	6412
踩	6404
提	6379
奖	6353
山	6351
档	6339
怼	6337
七	6321
喊	6308
团	6287
咯	6281
气	6269
德	6242
哇	6218
涨	6218
哟	6216
流	6176
楼	6171
纸	6170
枪	6154
瞎	6133
砸	6129
平	6115
修	6113
随	6112
睡	6106
香	6063
煮	6048
陈	6029
黄	5981
龙	5944
於	5930
剑	5928
虽	5913
寸	5859
阿	5830
烂	5829
排	5821
遍	5815
声	5813
飞	5806
汤	5780
猪	5771
左	5769
洗	5765
货	5763
扯	5762
戳	5750
毛	5746
深	5720
电	5686
扔	5654
脚	5653
扣	5639
弦	5630
略	5620
体	5616
抽	5613
腰	5586
烤	5585
师	5566
键	5564
灯	5564
呈	5539
例	5522
铁	5520
党	5517
吨	5481
特	5472
解	5453
俩	5446
宋	5445
兵	5434
嘴	5423
戏	5383
船	5379
定	5366
命	5366
零	5346
滴	5337
般	5334
赢	5334
诶	5330
鸡	5321
杨	5317
列	5308
城	5306
税	5290
保	5285
拼	5280
味	5277
丢	5265
晚	5264
易	5257
酱	5253
穷	5253
坏	5252
属	5241
常	5237
八	5207
甲	5203
赔	5192
切	5182
炒	5146
宽	5142
制	5141
关	5132
股	5125
轮	5122
贼	5096
刘	5065
累	5057
亏	5047
升	5034
逼	5025
市	5025
供	5008
傻	4983
科	4982
额	4976
喂	4968
极	4960
微	4956
鸟	4951
现	4947
附	4945
苦	4938
骗	4935
军	4932
首	4922
替	4877
救	4865
退	4861
动	4860
板	4853
丑	4849
局	4840
今	4819
爽	4807
烧	4797
鬼	4792
土	4780
码	4761
造	4759
林	4755
办	4750
朝	4726
波	4715
蓝	4706
疼	4704
物	4699
朕	4671
念	4671
剧	4663
戴	4655
空	4655
战	4636
养	4633
负	4631
证	4627
防	4614
杯	4602
相	4539
岗	4512
兼	4510
跨	4509
著	4470
弄	4467
准	4436
鞋	4435
折	4421
西	4403
根	4400
演	4393
社	4354
忙	4353
吾	4349
岛	4338
凭	4337
步	4324
床	4321
盖	4321
秦	4316
欲	4313
酸	4300
句	4295
墙	4283
愿	4262
顶	4257
竟	4234
语	4222
遂	4220
拖	4214
爆	4207
色	4206
压	4205
九	4203
夸	4201
存	4192
劝	4192
格	4190
安	4185
赵	4179
乃	4171
唐	4143
古	4143
海	4113
权	4112
噢	4105
祝	4099
清	4098
缺	4084
伪	4084
矣	4081
斯	4070
节	4066
冷	4064
价	4057
砍	4048
广	4042
狼	4041
炸	4031
封	4028
亲	4021
姐	3993
照	3965
搭	3964
输	3962
几	3961
直	3959
眼	3954
爬	3948
领	3942
填	3941
曲	3935
圆	3921
厚	3917
商	3904
肖	3886
蹭	3877
右	3875
座	3867
冰	3856
核	3848
痛	3840
整	3832
塔	3826
胜	3821
知	3818
挖	3812
千	3797
东	3790
软	3777
乐	3768
肝	3757
胃	3753
签	3745
必	3742
挣	3734
欧	3733
草	3728
木	3726
恩	3723
通	3723
底	3718
稳	3697
吴	3696
拆	3686
建	3676
任	3673
服	3670
帧	3643
降	3635
弓	3628
举	3626
壶	3619
屎	3600
堆	3594
娃	3591
银	3567
瓶	3557
初	3555
瘦	3550
北	3546
甜	3545
厂	3543
减	3533
泡	3519
房	3509
秀	3507
偷	3492
望	3470
案	3466
族	3463
晒	3453
足	3443
陪	3435
十	3417
呐	3416
插	3415
渣	3413
敲	3406
精	3399
品	3384
轴	3380
帅	3378
宝	3378
锁	3377
形	3370
俺	3369
录	3366
烟	3363
妈	3356
术	3353
视	3348
啃	3333
颗	3330
雨	3324
懒	3324
角	3311
捏	3310
夏	3299
汉	3289
乙	3288
立	3284
州	3281
编	3273
抗	3253
逛	3243
哒	3241
犯	3240
细	3230
迷	3228
伤	3228
明	3226
雷	3224
谢	3223
牙	3222
器	3219
英	3218
粗	3188
蛋	3182
胸	3182
甩	3180
夹	3159
捧	3152
撸	3152
专	3130
擦	3127
骑	3126
蹲	3122
跌	3120
塞	3119
副	3113
县	3113
村	3106
源	3095
币	3094
官	3093
言	3092
环	3091
侧	3088
架	3080
亮	3073
象	3070
羊	3070
绕	3065
蛇	3063
姓	3060
碗	3044
捡	3041
赌	3030
碳	3026
院	3025
恶	3025
苏	3024
摔	3021
嗨	3016
镇	3009
然	3009
孔	3006
薄	3002
撕	2999
洞	2995
摸	2992
猜	2984
饼	2982
尽	2978
罪	2972
利	2970
删	2966
旁	2965
莫	2963
哼	2956
石	2943
恨	2942
凑	2939
叶	2931
众	2927
理	2923
割	2917
奥	2914
爹	2906
藏	2906
鼓	2898
摆	2894
治	2891
观	2887
煎	2883
忘	2882
支	2875
急	2872
译	2866
棒	2851
锤	2849
维	2840
闪	2835
久	2831
印	2827
赛	2826
磅	2826
惨	2820
猛	2808
熵	2804
港	2803
获	2802
设	2798
季	2787
付	2786
趁	2785
箭	2785
胖	2782
钻	2778
灰	2776
姜	2759
叔	2758
户	2751
郭	2750
托	2748
态	2747
妖	2744
魔	2742
喔	2742
韩	2741
鸭	2741
停	2735
距	2727
街	2726
评	2722
朱	2711
闹	2707
谱	2704
齐	2701
虚	2699
枚	2698
标	2695
试	2687
铜	2686
耳	2684
奶	2681
勿	2677
脑	2669
抱	2664
绿	2662
呃	2652
雪	2652
租	2639
湖	2629
毒	2618
基	2614
吐	2613
须	2607
嫌	2602
浅	2598
凡	2596
断	2593
狂	2590
泛	2586
辣	2585
引	2583
灭	2581
扫	2562
滚	2555
撞	2553
桶	2549
稍	2549
扒	2544
合	2537
滑	2533
亚	2528
肺	2524
持	2521
争	2520
吸	2516
测	2515
南	2515
挤	2514
熬	2512
沿	2511
熟	2497
斩	2496
孙	2496
呵	2488
剪	2478
拜	2463
咬	2462
熊	2461
屏	2461
胡	2448
炮	2447
守	2447
杠	2442
善	2440
致	2437
挡	2437
魏	2435
抠	2433
膜	2417
攒	2414
状	2401
博	2401
丁	2397
稿	2397
汗	2396
公	2392
撒	2389
继	2389
刺	2386
呦	2383
室	2381
申	2371
虾	2369
桥	2364
财	2363
唯	2361
躲	2359
蠢	2357
遭	2357
崩	2356
喵	2354
布	2353
粥	2349
壳	2337
券	2337
员	2337
充	2328
徐	2326
册	2324
狠	2323
废	2318
搬	2306
乘	2306
身	2304
欠	2301
游	2300
顺	2297
磨	2294
兰	2293
榜	2289
样	2271
碰	2257
拳	2240
肩	2239
逃	2233
盒	2231
饰	2230
贷	2229
河	2218
肯	2216
嘿	2211
控	2210
骨	2204
意	2201
铃	2200
刮	2193
绝	2191
劲	2180
躺	2178
耶	2172
舔	2172
情	2169
馆	2162
产	2160
链	2144
乎	2143
暖	2139
攻	2132
辆	2128
工	2113
催	2111
夜	2110
臣	2105
棋	2104
春	2098
酷	2094
垫	2091
冯	2089
害	2086
咦	2066
赶	2061
斜	2055
实	2052
扎	2052
何	2051
吵	2046
喜	2046
吼	2045
田	2041
虎	2039
盾	2036
依	2030
仓	2030
溜	2030
简	2023
蒸	2022
认	2013
憋	2010
范	2009
业	2009
青	2009
针	2009
似	2008
瓜	2005
匿	2004
谷	2003
扛	2003
俄	1999
丝	1996
卒	1991
梁	1990
淘	1989
闻	1982
涂	1973
肌	1968
掏	1967
运	1962
友	1958
蜀	1954
氢	1950
池	1949
客	1949
蟹	1949
透	1947
怂	1947
虫	1938
果	1935
舞	1935
帐	1931
债	1927
飘	1927
拔	1925
划	1924
捅	1923
尿	1923
邀	1919
铺	1914
磕	1908
硕	1907
巨	1902
魂	1902
症	1898
免	1897
余	1895
杆	1893
散	1889
斗	1886
槽	1880
罢	1875
堵	1875
臭	1875
帝	1873
醋	1872
野	1871
虐	1866
险	1865
校	1863
计	1861
窄	1860
揉	1859
粘	1850
搓	1847
诺	1846
研	1839
惹	1836
砖	1834
泪	1834
仙	1830
浪	1829
镜	1823
耍	1821
脏	1811
紫	1806
爷	1804
喽	1802
钟	1800
瓦	1800
食	1799
复	1799
尔	1798
宫	1797
娶	1794
番	1794
碎	1792
凉	1787
抛	1786
肾	1778
秋	1774
伐	1774
武	1772
判	1768
拽	1763
弯	1760
功	1755
扇	1752
楚	1751
华	1748
捞	1746
净	1741
松	1740
娘	1739
礼	1737
拟	1737
患	1736
框	1735
隔	1730
萌	1725
帖	1724
饿	1719
末	1719
圣	1717
终	1712
落	1712
抖	1711
氧	1711
营	1707
沾	1706
酶	1706
许	1702
叭	1696
误	1690
操	1689
响	1687
烫	1686
歪	1680
柱	1680
蒙	1676
优	1672
郡	1671
寄	1670
置	1666
跪	1661
勺	1660
勾	1654
宅	1652
杜	1652
阴	1648
静	1647
批	1644
罚	1638
屁	1633
氏	1632
梅	1626
创	1625
吊	1617
兮	1616
饮	1616
豆	1614
势	1612
横	1611
沙	1607
曹	1604
酥	1602
质	1593
玉	1583
撑	1581
尼	1578
居	1577
甚	1576
慌	1570
蹦	1569
结	1563
告	1560
尾	1560
紧	1560
墓	1557
鹅	1555
掐	1555
载	1550
思	1550
湿	1548
败	1547
爸	1545
抬	1544
竞	1544
志	1544
疯	1543
百	1537
烦	1536
曼	1531
暗	1528
登	1528
私	1526
诸	1524
踹	1521
怒	1521
晕	1516
佛	1515
缸	1515
料	1514
悟	1512
民	1510
胶	1510
嗷	1510
粒	1505
拧	1502
峰	1497
尚	1497
郑	1493
逆	1486
撩	1485
串	1482
辽	1480
侠	1478
趟	1478
纳	1477
浓	1477
福	1476
盯	1475
目	1474
具	1470
箱	1469
夫	1467
奔	1464
麦	1463
咸	1463
菌	1457
弃	1454
犬	1452
陆	1450
兔	1441
寺	1441
胎	1437
播	1436
鹿	1430
觉	1429
埋	1425
冒	1418
钙	1417
霍	1411
揍	1410
勒	1408
扑	1408
艘	1402
富	1402
伊	1402
盆	1399
射	1396
叠	1395
智	1394
堂	1392
账	1391
增	1391
速	1389
巴	1380
奇	1377
挨	1377
芯	1376
橙	1376
顿	1374
莱	1373
序	1369
潮	1365
吉	1363
仨	1363
展	1363
顾	1359
舰	1352
掰	1352
刨	1350
薅	1348
乌	1346
笨	1344
拌	1343
赴	1340
寒	1339
士	1338
鲁	1337
凯	1335
脱	1333
搁	1330
忍	1330
续	1327
抹	1326
显	1326
袋	1325
唔	1324
普	1321
泥	1320
侯	1316
摘	1316
焉	1315
景	1311
康	1310
义	1305
兽	1303
阵	1303
汁	1302
衣	1299
逗	1299
糊	1299
邦	1295
嫩	1294
趴	1290
冠	1289
助	1289
厅	1286
栏	1285
铝	1277
吓	1275
崔	1274
碟	1273
祭	1268
鲜	1267
姆	1265
梨	1265
竖	1264
炖	1261
域	1260
雾	1260
漏	1257
沈	1254
啪	1254
凶	1253
程	1251
威	1249
鼠	1245
矿	1244
乔	1242
剂	1236
樱	1235
蒋	1234
瑜	1233
拒	1230
否	1229
窗	1229
仔	1229
咖	1223
液	1223
窝	1222
漆	1222
毁	1221
捐	1220
羽	1219
敌	1219
盗	1219
预	1217
严	1216
刻	1215
绑	1214
铅	1211
妹	1210
休	1209
宁	1206
江	1205
兑	1205
詹	1202
导	1201
钢	1200
乡	1200
卫	1200
藓	1198
娜	1195
杂	1195
屋	1191
箫	1191
舜	1190
枕	1186
轨	1185
纹	1184
雅	1181
醒	1178
灵	1177
尬	1177
川	1177
蔡	1176
舱	1176
剩	1176
耗	1174
曝	1173
止	1172
森	1171
钠	1171
柳	1169
冻	1168
劈	1168
颜	1168
拎	1166
撤	1165
融	1164
温	1161
麻	1160
索	1159
颇	1159
尖	1158
贝	1153
呼	1149
仿	1148
素	1148
购	1148
临	1147
阳	1146
伞	1142
麽	1141
鼻	1140
沉	1138
遇	1138
截	1134
呸	1134
矮	1133
影	1131
吕	1131
缴	1129
历	1128
润	1127
医	1121
冬	1120
府	1119
宏	1117
囤	1116
尊	1116
苯	1110
邪	1107
赐	1106
闲	1106
寻	1105
备	1104
铲	1102
钩	1102
驻	1101
泰	1101
腻	1100
葱	1099
技	1098
贾	1091
汪	1088
浇	1087
订	1085
母	1082
懵	1081
嫁	1078
抵	1076
哄	1073
蘸	1070
肥	1064
餐	1061
夺	1061
仁	1059
愁	1058
癌	1057
独	1057
限	1057
猴	1056
嗓	1054
互	1044
蒂	1042
艾	1042
晋	1039
啤	1039
桑	1037
旗	1034
堡	1032
世	1030
吻	1030
审	1029
潘	1028
蒜	1026
敬	1026
焦	1025
淡	1024
蹬	1024
狙	1021
灌	1020
盛	1019
翼	1018
锌	1016
摇	1015
讨	1015
坎	1014
征	1013
椅	1011
沐	1008
萨	1007
贪	1007
仪	1006
漫	1006
禁	1006
仗	1005
嚼	1005
谓	1001
亩	1001
司	1000
竹	998
尤	997
穆	997
驴	993
董	993
臀	990
返	988
翘	987
奉	985
霉	980
晃	980
辛	979
筛	978
卢	976
哀	975
迈	973
确	972
缝	972
耐	971
亡	970
桌	970
聚	970
邓	970
姬	970
唇	969
煤	968
馋	968
伸	968
钉	966
粮	966
丧	960
掌	955
携	955
焖	955
筋	954
墨	951
兴	950
罐	950
咳	950
垮	945
棉	944
嘞	941
醉	940
佳	940
匹	931
始	929
寂	928
痰	928
洛	926
席	924
宜	924
磁	923
轰	922
模	919
纪	919
迪	918
彼	917
护	914
坡	912
施	911
井	911
庙	911
嗑	910
希	910
醇	907
击	905
脾	900
御	900
农	897
伴	896
露	896
捋	892
园	892
殿	892
桩	891
妙	889
赖	888
湾	888
皇	886
柄	885
父	885
叼	884
削	880
泵	880
钛	878
咩	878
叉	878
屯	878
抡	876
炫	875
脆	874
俗	873
逢	872
鲸	871
斑	871
扶	870
勤	869
尧	869
戒	869
逍	867
什	864
兄	863
丹	863
忠	862
哉	862
腔	862
铀	862
卤	861
厨	860
毕	860
挪	860
赋	859
瑞	858
沪	858
孝	858
摁	855
残	853
硅	851
舍	849
贱	848
龟	845
握	845
闷	845
镁	845
悬	844
忌	843
汇	843
奏	843
饱	843
邱	843
旅	842
栋	841
柜	841
困	838
弗	837
佐	837
窜	837
律	836
尸	834
贬	832
押	829
鹰	828
吞	828
密	828
联	827
崽	826
采	825
诛	824
咧	824
兜	823
拨	822
帽	819
兹	818
赤	814
郎	814
黛	814
失	812
馀	810
柴	810
惊	809
政	806
弩	806
帕	805
良	805
壁	800
妆	795
汝	795
尝	795
泉	794
闰	792
盲	788
沟	788
笛	787
材	786
彭	785
痒	781
袁	780
恰	780
禹	780
薰	779
吖	779
赏	778
兆	778
裸	777
茨	777
劫	774
拱	774
京	774
刊	773
承	773
妾	773
丽	772
霜	771
孟	771
忒	770
鸣	770
赠	768
怨	768
参	767
突	765
琳	765
邯	761
卵	760
尺	760
邢	756
异	755
震	753
庄	752
泼	751
挠	751
悲	751
桃	749
己	748
宠	746
搅	745
摊	743
雇	742
捉	741
籍	739
丫	739
婊	738
洋	736
萧	736
怎	735
围	735
靶	733
阶	733
纵	732
伏	731
职	731
刃	730
坊	730
杖	728
捶	728
燃	728
坟	726
馅	725
逾	725
莲	723
唠	722
叮	720
扭	719
献	718
鼎	718
消	718
楞	717
愈	717
训	717
宰	715
瞄	714
裁	712
磷	712
腌	710
伽	709
暮	708
揽	707
剁	706
苟	705
熏	705
碑	704
裹	704
肿	703
爪	702
眉	702
绳	701
冤	701
避	699
符	698
幅	697
壮	696
藕	695
衡	694
芬	693
橡	693
薪	693
添	692
迟	692
摄	692
塌	691
猿	690
陶	689
卦	688
佬	687
孤	687
剃	684
妻	682
丙	682
凹	682
凛	681
乖	681
烘	681
翔	680
苗	679
捂	679
伯	677
宗	677
撇	677
睿	676
朗	673
韵	673
舌	672
煲	671
漂	671
骚	670
犹	669
膝	669
棍	668
恐	668
昂	667
糟	663
执	662
揪	660
涩	659
邹	659
勇	658
齿	658
迎	658
屠	658
探	658
翁	658
岩	658
恋	655
玄	655
诉	655
瞧	654
豪	654
瑟	653
燕	652
俱	648
谋	646
资	644
陵	643
益	642
甘	642
永	642
遣	642
容	641
砰	635
隐	634
识	633
卿	633
诏	631
巧	631
坨	631
扬	630
遮	629
臻	629
舒	628
亭	628
坤	627
惠	627
伦	627
薛	626
缘	626
惟	624
呲	623
幻	622
鲨	619
垒	619
仇	618
胯	616
央	616
恒	615
固	614
牵	614
藤	610
积	610
缩	607
稀	606
踏	606
忽	606
芙	605
厄	604
韦	604
闯	602
菲	602
递	600
牧	600
寇	599
玛	598
碧	598
肠	597
嘘	597
损	597
氨	597
釜	597
咒	596
摩	596
缠	596
宣	595
臂	593
疏	591
敷	590
贤	590
嗅	588
斋	587
怀	587
移	587
鹤	585
渡	585
晴	583
辰	583
嘉	582
壹	582
寨	582
境	580
呛	580
颈	579
玲	579
姚	578
阮	578
歼	577
绣	576
斧	576
邑	575
噗	574
宾	574
验	573
杰	572
帆	571
铂	570
栈	570
谜	568
叙	568
葬	567
灶	567
宇	566
暴	566
敏	565
屈	565
朵	564
俞	564
粪	563
咚	563
锚	562
锋	562
泽	560
哩	559
乳	558
凸	557
硫	553
僵	553
饲	553
寝	552
剥	552
拦	552
警	552
粤	551
雄	551
贸	550
拐	550
蛙	550
航	550
哔	549
埃	546
茗	546
膏	544
町	544
荒	543
枣	542
澳	542
卸	542
辩	541
掷	540
僧	540
镑	540
腾	540
享	539
剌	539
菊	538
腹	537
赎	537
徒	536
扁	536
叹	536
牢	536
酿	534
涮	534
胆	532
棠	531
锡	531
讹	529
倾	527
脉	527
晓	526
梳	526
肘	526
隆	526
秃	522
佑	522
隋	522
朔	520
嫖	519
缓	518
瞅	517
瘾	516
洲	515
憨	514
飙	513
欸	511
柔	511
习	511
宴	509
蜡	507
盈	506
碱	505
健	504
藩	504
偶	504
奈	503
冢	503
阻	502
筒	501
殷	501
危	500
担	500
裙	499
迁	499
屑	499
禅	499
适	498
嗦	498
擒	496
劳	496
奚	495
蛆	495
虏	494
幸	494
鳖	493
桨	493
谭	493
诚	492
炉	490
浙	490
咪	490
垂	488
扩	488
蜜	488
糙	488
岂	487
饶	487
妮	486
飚	483
榨	483
挥	483
贺	483
惇	482
衫	482
衰	481
鞭	481
彩	480
绮	477
途	476
柯	475
鲍	475
戊	475
祖	474
妃	474
咔	474
糕	473
绘	473
罩	472
触	472
钓	471
丸	471
凿	470
沃	469
岭	468
贰	468
鸽	467
辉	467
壕	466
赫	465
纲	465
逊	464
皿	464
役	464
辞	463
虹	463
秤	463
嘎	462
愣	462
锦	461
染	461
巷	459
坠	458
弟	457
俊	457
彦	456
糯	455
默	455
趣	455
统	455
艇	455
咏	454
欢	454
匈	454
妞	454
延	454
矢	453
晾	453
咽	452
歇	452
披	451
枯	450
撰	449
戈	448
洒	448
茎	448
策	448
株	448
羹	447
呕	447
傅	447
蝉	446
砌	445
矛	445
伍	445
喏	443
庞	442
潜	441
噶	441
敕	440
昭	439
窖	438
贡	437
蕾	436
窥	436
喘	435
啧	435
效	434
暨	434
挫	433
刑	431
旋	430
黏	430
扮	430
涅	429
炎	429
搂	429
唤	428
猎	428
遛	427
碾	427
函	427
束	426
息	426
涉	426
葛	426
褚	425
莎	425
荆	424
陀	423
茧	423
阁	422
疤	421
焊	421
裔	421
擅	421
夷	420
搏	419
艺	419
棕	419
珠	418
慕	418
颠	416
洪	416
拥	416
霸	416
穴	416
童	415
佩	415
召	415
薇	415
豹	413
虞	413
莽	413
黎	410
择	410
昔	409
述	409
掺	409
舀	408
荷	408
尘	406
瓣	405
匠	404
疑	404
启	401
祐	401
棚	400
暂	400
荐	400
柏	400
痴	398
嚎	398
监	397
裤	397
淋	396
辑	395
颤	395
烙	394
珍	393
狮	393
幕	392
揭	392
栓	391
栗	390
珂	389
禾	389
弊	388
寿	388
旺	388
匪	387
啰	387
卧	387
筐	386
朴	385
婚	385
忧	384
允	384
弧	384
挽	384
辅	383
铸	382
羌	382
浮	381
企	380
胚	380
贯	379
儒	379
姿	378
钞	378
揣	377
浆	377
典	377
眠	377
嬴	377
岳	376
裂	375
芽	375
溅	374
痘	374
朋	373
茬	373
逮	371
狄	371
嚯	370
枝	370
颂	370
促	369
哲	368
予	367
庭	367
闭	366
授	366
袭	366
喉	366
幺	366
馍	365
决	365
靴	365
舟	364
绢	364
棺	364
抿	364
欺	363
烈	361
雌	361
撬	359
嗣	358
腚	358
泷	358
候	357
脊	357
污	356
售	356
裴	356
丘	356
驰	356
介	356
锯	355
坛	355
籽	355
努	354
捆	354
逐	353
谥	353
宿	353
凌	352
冥	352
轩	352
撅	352
豁	352
津	351
巡	350
坦	350
傲	348
桂	347
蛤	347
吟	346
渐	346
捎	346
撵	345
荣	345
椿	344
幽	343
拢	343
攥	343
鹏	342
粿	340
茜	339
拣	339
聂	338
淮	337
簇	337
驱	336
疾	335
描	335
卓	335
惜	334
庵	334
堕	334
拷	334
陷	334
栽	333
煞	333
杵	332
翅	332
巢	332
契	331
炼	331
徙	330
委	330
丰	330
誓	329
裆	329
荤	329
屡	329
侬	328
霞	327
凤	327
频	327
刁	326
阔	326
浊	325
瑰	324
弥	324
哨	324
恤	323
壬	323
芳	323
铠	323
姨	323
筑	321
乍	321
雕	321
甫	320
镭	319
辨	319
尹	319
菇	317
锐	317
署	317
呜	316
渔	316
盼	316
渚	315
阅	315
检	315
啄	315
挟	315
繁	315
掀	314
溪	313
笋	313
篮	313
袜	313
佟	313
祸	312
锥	311
焗	311
阙	311
戟	311
胀	310
畔	310
郢	310
邵	310
癖	309
规	309
辈	308
烹	308
欣	308
棵	307
圭	306
荡	306
嗜	306
悔	305
缀	305
浑	305
辱	305
旱	304
诡	304
捕	303
曜	303
趾	303
鸠	303
慎	303
畏	302
豫	302
灸	302
簿	302
卯	302
绞	302
凝	301
嘲	300
乾	299
瑶	298
瘪	298
驾	297
筹	297
涓	297
嗝	296
渴	296
辟	296
扳	295
涌	295
窟	295
肛	294
旦	294
悉	294
瓷	294
囊	293
倚	293
瞒	293
锈	292
廖	291
祠	291
议	290
拾	289
觅	288
陌	288
溶	288
匀	287
渍	286
岸	286
鸿	286
琼	285
滩	285
杭	285
箕	285
葡	285
澡	285
浩	284
捣	284
脂	284
昆	284
销	283
覆	283
笙	283
仰	283
驭	282
枫	282
娇	282
甭	282
逸	282
巳	282
况	281
勋	281
骆	280
焯	280
孕	280
卜	280
湘	280
革	278
痣	278
蚝	278
篆	278
塾	277
缪	277
姑	277
兀	277
蛊	276
寅	276
姝	275
喙	275
巫	275
僭	275
杏	274
炭	274
哑	274
茅	274
务	273
廊	273
瞿	273
肋	272
椒	272
奴	272
喻	271
瘤	271
啾	270
邮	270
示	270
箍	269
陡	269
藉	269
燥	269
孰	269
噫	268
午	268
昏	268
瞪	268
甄	268
抻	267
畅	267
昌	267
蚂	267
嘬	267
橘	266
责	266
瞟	266
颓	265
谦	265
棱	264
汀	264
枭	264
悦	264
恭	263
释	263
嵌	263
鑫	263
忆	263
惯	263
弑	263
惧	263
攀	263
蝙	262
